version,group,bench_simple,bench_full,mode,mean,unit,timestamp,datetime
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,2599.15776,ms,1579602689118,21/01/2020 10:31:29
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,2585.851966,ms,1579557643855,20/01/2020 22:00:44
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,2614.8864,ms,1579280077629,17/01/2020 16:54:38
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,16.12621685,ms,1580833090210,04/02/2020 16:18:10
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,22.51944691,ms,1580766830318,03/02/2020 21:53:50
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,17.95046394,ms,1580739379847,03/02/2020 14:16:20
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,16.86769233,ms,1580375605806,30/01/2020 09:13:26
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,17.26633623,ms,1580302690978,29/01/2020 12:58:11
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,17.63994238,ms,1580219266961,28/01/2020 13:47:47
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,20.3261483,ms,1579947286224,25/01/2020 10:14:46
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,19.25581509,ms,1579900900073,24/01/2020 21:21:40
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,17.54562445,ms,1579602689118,21/01/2020 10:31:29
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,17.99436306,ms,1579557643855,20/01/2020 22:00:44
new,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,true)_(size,100)",LATENCY,20.10546974,ms,1579280077629,17/01/2020 16:54:38
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1115.391263,ms,1580833090210,04/02/2020 16:18:10
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1113.993161,ms,1580766830318,03/02/2020 21:53:50
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1089.498426,ms,1580739379847,03/02/2020 14:16:20
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1099.844376,ms,1580375605806,30/01/2020 09:13:26
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1014.235136,ms,1580302690978,29/01/2020 12:58:11
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1096.065455,ms,1580219266961,28/01/2020 13:47:47
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1030.284174,ms,1579947286224,25/01/2020 10:14:46
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1093.762635,ms,1579900900073,24/01/2020 21:21:40
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1085.108388,ms,1579602689118,21/01/2020 10:31:29
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1077.642527,ms,1579557643855,20/01/2020 22:00:44
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)",LATENCY,1100.557408,ms,1579280077629,17/01/2020 16:54:38
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,50.92457168,ms,1580833090210,04/02/2020 16:18:10
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,64.33946474,ms,1580766830318,03/02/2020 21:53:50
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,61.83208977,ms,1580739379847,03/02/2020 14:16:20
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,59.94999521,ms,1580375605806,30/01/2020 09:13:26
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,60.41646643,ms,1580302690978,29/01/2020 12:58:11
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,61.28218079,ms,1580219266961,28/01/2020 13:47:47
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,67.4992128,ms,1579947286224,25/01/2020 10:14:46
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,56.68430052,ms,1579900900073,24/01/2020 21:21:40
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,58.50650077,ms,1579602689118,21/01/2020 10:31:29
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,57.318583,ms,1579557643855,20/01/2020 22:00:44
new,Cypher,Aggregation.executePlan,"Aggregation.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,57.6356327,ms,1579280077629,17/01/2020 16:54:38
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1342.421948,ms,1580833090210,04/02/2020 16:18:10
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1330.060402,ms,1580766830318,03/02/2020 21:53:50
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1264.582656,ms,1580739379847,03/02/2020 14:16:20
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1356.857344,ms,1580375605806,30/01/2020 09:13:26
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1335.955729,ms,1580302690978,29/01/2020 12:58:11
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1337.318878,ms,1580219266961,28/01/2020 13:47:47
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1286.685972,ms,1579947286224,25/01/2020 10:14:46
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1322.079573,ms,1579900900073,24/01/2020 21:21:40
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1328.615697,ms,1579602689118,21/01/2020 10:31:29
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1303.563053,ms,1579557643855,20/01/2020 22:00:44
new,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1303.762781,ms,1579280077629,17/01/2020 16:54:38
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,115.3081943,ms,1580833090210,04/02/2020 16:18:10
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,134.9459316,ms,1580766830318,03/02/2020 21:53:50
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,132.6807773,ms,1580739379847,03/02/2020 14:16:20
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,125.1800221,ms,1580375605806,30/01/2020 09:13:26
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,132.0333469,ms,1580302690978,29/01/2020 12:58:11
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,118.960328,ms,1580219266961,28/01/2020 13:47:47
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,138.2971948,ms,1579947286224,25/01/2020 10:14:46
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,129.224286,ms,1579900900073,24/01/2020 21:21:40
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,127.9562818,ms,1579602689118,21/01/2020 10:31:29
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,127.3379823,ms,1579557643855,20/01/2020 22:00:44
new,Cypher,IndexScan.executePlan,"IndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,129.3254101,ms,1579280077629,17/01/2020 16:54:38
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1164433986,ms,1580833090210,04/02/2020 16:18:10
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.118947815,ms,1580766830318,03/02/2020 21:53:50
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1180233319,ms,1580739379847,03/02/2020 14:16:20
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1150225631,ms,1580375605806,30/01/2020 09:13:26
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1147216784,ms,1580302690978,29/01/2020 12:58:11
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1154798855,ms,1580219266961,28/01/2020 13:47:47
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1205265624,ms,1579947286224,25/01/2020 10:14:46
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1149333764,ms,1579900900073,24/01/2020 21:21:40
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1119922275,ms,1579602689118,21/01/2020 10:31:29
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1145774845,ms,1579557643855,20/01/2020 22:00:44
new,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,2)_(propertyType,long)_(runtime,slotted)_(selectivity,0.001)",LATENCY,0.1133690153,ms,1579280077629,17/01/2020 16:54:38
new,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,188.4776524,ms,1580833090210,04/02/2020 16:18:10
new,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,191.7264714,ms,1580766830318,03/02/2020 21:53:50
new,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,191.4779332,ms,1580739379847,03/02/2020 14:16:20
new,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,191.2320819,ms,1580375605806,30/01/2020 09:13:26
new,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,193.5056292,ms,1580302690978,29/01/2020 12:58:11
new,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,193.432997,ms,1580219266961,28/01/2020 13:47:47
new,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,189.3326949,ms,1579947286224,25/01/2020 10:14:46
new,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,193.5385924,ms,1579900900073,24/01/2020 21:21:40
